Date,Open,High,Low,Close,Adj Close,Volume
2000-02-17,7.536609,7.536609,7.536609,7.536609,4.199550,100
2000-02-18,7.536609,7.536609,7.536609,7.536609,4.199550,1500
2000-02-22,7.536609,7.536609,7.536609,7.536609,4.199550,1400
2000-02-23,7.536609,7.658167,7.536609,7.536609,4.199550,3300
2000-02-24,7.475830,7.475830,7.415051,7.415051,4.131816,6000
2000-02-25,7.415051,7.415051,7.415051,7.415051,4.131816,1100
2000-02-28,7.415051,7.475830,7.415051,7.415051,4.131816,1300
2000-02-29,7.536609,7.536609,7.475830,7.475830,4.165683,1700
2000-03-01,7.475830,7.475830,7.475830,7.475830,4.165683,1700
2000-03-02,7.475830,7.475830,7.415051,7.475830,4.165683,2900
2000-03-03,7.475830,7.475830,7.475830,7.475830,4.165683,1100
2000-03-06,7.475830,7.475830,7.475830,7.475830,4.165683,10800
2000-03-07,7.475830,7.536609,7.415051,7.536609,4.199550,4900
2000-03-08,7.475830,7.475830,7.415051,7.415051,4.131816,8200
2000-03-09,7.415051,7.415051,7.415051,7.415051,4.131816,200
2000-03-10,7.415051,7.415051,7.415051,7.415051,4.131816,2100
2000-03-13,7.415051,7.415051,7.415051,7.415051,4.131816,1200
2000-03-14,7.415051,7.536609,7.415051,7.536609,4.199550,4800
2000-03-15,7.536609,7.658167,7.536609,7.658167,4.267285,4500
2000-03-16,7.597388,7.597388,7.597388,7.597388,4.233418,400
2000-03-17,7.536609,7.536609,7.536609,7.536609,4.199550,3300
2000-03-20,7.536609,7.597388,7.536609,7.597388,4.233418,2900
2000-03-21,7.536609,7.536609,7.475830,7.475830,4.165683,11900
2000-03-22,7.475830,7.475830,7.475830,7.475830,4.165683,300
2000-03-23,7.475830,7.536609,7.475830,7.475830,4.165683,8900
2000-03-24,7.475830,7.475830,7.475830,7.475830,4.165683,1600
2000-03-27,7.475830,7.658167,7.475830,7.658167,4.267285,5100
2000-03-28,7.536609,7.597388,7.475830,7.597388,4.233418,1700
2000-03-29,7.475830,7.475830,7.475830,7.475830,4.165683,1900
2000-03-30,7.475830,7.658167,7.415051,7.536609,4.199550,11500
2000-03-31,7.597388,8.022841,7.597388,8.022841,4.470490,23100
2000-04-03,8.022841,8.144400,7.901283,7.901283,4.402754,5000
2000-04-04,7.901283,7.901283,7.415051,7.536609,4.199550,11300
2000-04-05,7.536609,7.597388,7.475830,7.597388,4.233418,1500
2000-04-06,7.536609,7.536609,7.536609,7.536609,4.199550,5600
2000-04-07,7.415051,7.840504,7.415051,7.718946,4.301152,28100
2000-04-10,7.779725,7.840504,7.658167,7.658167,4.267285,3600
2000-04-11,7.658167,7.779725,7.658167,7.779725,4.335021,4700
2000-04-12,7.901283,7.901283,7.779725,7.901283,4.402754,4000
2000-04-13,7.779725,7.779725,7.779725,7.779725,4.335021,3100
2000-04-14,7.718946,7.718946,7.658167,7.658167,4.267285,9400
2000-04-17,7.658167,7.658167,7.597388,7.597388,4.233418,1400
2000-04-18,7.658167,7.658167,7.536609,7.536609,4.199550,6500
2000-04-19,7.597388,7.597388,7.597388,7.597388,4.233418,7300
2000-04-20,7.536609,7.597388,7.536609,7.597388,4.233418,5900
2000-04-24,7.536609,7.536609,7.536609,7.536609,4.199550,5700
2000-04-25,7.597388,7.718946,7.597388,7.597388,4.233418,6500
2000-04-26,7.658167,7.779725,7.658167,7.779725,4.335021,1000
2000-04-27,7.718946,7.779725,7.658167,7.718946,4.301152,4800
2000-04-28,7.718946,7.840504,7.718946,7.840504,4.368888,8500
2000-05-01,7.840504,7.840504,7.779725,7.779725,4.335021,1600
2000-05-02,7.779725,7.901283,7.779725,7.901283,4.402754,17600
2000-05-03,7.901283,7.901283,7.901283,7.901283,4.402754,4200
2000-05-04,7.901283,8.022841,7.901283,8.022841,4.470490,4700
2000-05-05,7.962062,8.387516,7.962062,8.387516,4.673694,13500
2000-05-08,8.265958,8.387516,8.144400,8.144400,4.538223,2800
2000-05-09,8.083621,8.205179,8.022841,8.022841,4.470490,3100
2000-05-10,7.901283,7.901283,7.779725,7.779725,4.335021,500
2000-05-11,7.779725,7.779725,7.718946,7.718946,4.301152,3400
2000-05-12,7.658167,7.840504,7.658167,7.840504,4.368888,1100
2000-05-15,7.779725,8.083621,7.779725,8.083621,4.504356,14900
2000-05-16,8.022841,8.022841,8.022841,8.022841,4.470490,500
2000-05-17,7.962062,8.144400,7.962062,8.144400,4.538223,5100
2000-05-18,8.022841,8.022841,7.962062,7.962062,4.436622,2200
2000-05-19,8.022841,8.022841,8.022841,8.022841,4.470490,2000
2000-05-22,8.630632,8.873749,8.083621,8.873749,4.944632,220000
2000-05-23,8.934528,8.995307,8.691412,8.873749,4.944632,85700
2000-05-24,8.752191,8.873749,8.691412,8.752191,4.876898,38800
2000-05-25,8.812970,8.873749,8.752191,8.752191,4.876898,30000
2000-05-26,8.873749,8.873749,8.812970,8.812970,4.910764,9100
2000-05-30,8.752191,8.752191,8.630632,8.630632,4.809163,13300
2000-05-31,8.569854,8.873749,8.509074,8.752191,4.876898,15300
2000-06-01,8.812970,8.995307,8.630632,8.934528,4.978499,17800
2000-06-02,9.056087,9.056087,8.934528,9.056087,5.046233,12600
2000-06-05,8.995307,9.177645,8.995307,9.177645,5.113969,10000
2000-06-06,9.177645,9.177645,9.056087,9.056087,5.046233,4900
2000-06-07,8.995307,8.995307,8.873749,8.995307,5.012367,27500
2000-06-08,8.995307,9.238423,8.995307,9.238423,5.147834,5800
2000-06-09,9.238423,9.238423,9.116865,9.177645,5.113969,10000
2000-06-12,9.177645,9.299203,9.177645,9.177645,5.113969,5500
2000-06-13,9.116865,9.177645,9.116865,9.116865,5.080100,2300
2000-06-14,9.177645,9.238423,9.116865,9.177645,5.113969,10300
2000-06-15,9.238423,9.481540,9.177645,9.420761,5.249438,18300
2000-06-16,9.481540,9.481540,9.238423,9.238423,5.147834,5100
2000-06-19,9.116865,9.116865,8.995307,9.116865,5.080100,17800
2000-06-20,8.995307,8.995307,8.752191,8.752191,4.876898,6600
2000-06-21,8.873749,8.995307,8.873749,8.995307,5.012367,4600
2000-06-22,8.995307,9.116865,8.995307,9.056087,5.046233,7100
2000-06-23,8.995307,8.995307,8.934528,8.934528,4.978499,4300
2000-06-26,8.934528,9.238423,8.934528,9.116865,5.080100,13700
2000-06-27,9.238423,9.238423,9.116865,9.116865,5.080100,3500
2000-06-28,9.116865,9.542319,9.116865,9.359982,5.215571,5300
2000-06-29,9.359982,9.359982,9.177645,9.238423,5.147834,5800
2000-06-30,9.359982,9.359982,8.934528,8.934528,4.978499,6000
2000-07-03,8.995307,8.995307,8.995307,8.995307,5.012367,800
2000-07-05,9.056087,9.116865,9.056087,9.056087,5.046233,4300
2000-07-06,9.056087,9.116865,9.056087,9.056087,5.046233,1200
2000-07-07,8.934528,9.359982,8.934528,9.359982,5.215571,25800
2000-07-10,9.359982,9.481540,9.238423,9.481540,5.283307,12600
2000-07-11,9.542319,9.542319,9.238423,9.238423,5.147834,17600
2000-07-12,9.359982,9.359982,9.238423,9.238423,5.147834,1500
2000-07-13,9.238423,9.238423,9.238423,9.238423,5.147834,3100
2000-07-14,9.238423,9.238423,9.238423,9.238423,5.147834,0
2000-07-17,9.116865,9.116865,8.873749,8.873749,4.944632,8400
2000-07-18,8.812970,8.995307,8.812970,8.873749,4.944632,4000
2000-07-19,8.934528,8.995307,8.873749,8.873749,4.944632,3200
2000-07-20,8.812970,8.934528,8.812970,8.873749,4.944632,26400
2000-07-21,8.995307,9.238423,8.995307,9.238423,5.147834,10100
2000-07-24,9.238423,9.238423,9.116865,9.238423,5.147834,4100
2000-07-25,9.238423,9.603098,9.238423,9.299203,5.181703,22000
2000-07-26,9.299203,9.299203,9.299203,9.299203,5.181703,0
2000-07-27,9.238423,9.420761,9.238423,9.359982,5.215571,3600
2000-07-28,9.299203,9.299203,9.299203,9.299203,5.181703,1100
2000-07-31,9.238423,9.238423,8.995307,9.116865,5.080100,7100
2000-08-01,9.116865,9.116865,8.812970,8.873749,4.944632,18200
2000-08-02,8.873749,8.873749,8.873749,8.873749,4.944632,5200
2000-08-03,8.812970,8.873749,8.812970,8.873749,4.944632,300
2000-08-04,8.812970,9.177645,8.812970,9.056087,5.046233,4600
2000-08-07,8.934528,8.934528,8.934528,8.934528,4.978499,1000
2000-08-08,8.812970,8.812970,8.812970,8.812970,4.910764,300
2000-08-09,8.934528,8.934528,8.812970,8.934528,4.978499,3300
2000-08-10,8.934528,9.056087,8.934528,8.934528,4.978499,3000
2000-08-11,8.934528,8.934528,8.873749,8.873749,4.944632,6800
2000-08-14,8.873749,8.934528,8.752191,8.752191,4.876898,11900
2000-08-15,8.691412,8.812970,8.691412,8.752191,4.876898,2500
2000-08-16,8.752191,8.873749,8.630632,8.691412,4.843030,7700
2000-08-17,8.569854,8.691412,8.448296,8.448296,4.707561,6200
2000-08-18,8.509074,8.691412,8.509074,8.509074,4.741427,4100
2000-08-21,8.448296,8.630632,8.448296,8.630632,4.809163,8200
2000-08-22,8.509074,8.569854,8.265958,8.569854,4.775295,18200
2000-08-23,8.387516,8.509074,8.387516,8.448296,4.707561,3300
2000-08-24,8.569854,8.691412,8.448296,8.448296,4.707561,13500
2000-08-25,8.448296,8.509074,8.448296,8.509074,4.741427,2800
2000-08-28,8.509074,8.569854,8.448296,8.569854,4.775295,8400
2000-08-29,8.630632,8.630632,8.569854,8.569854,4.775295,2600
2000-08-30,8.569854,8.630632,8.569854,8.630632,4.809163,3400
2000-08-31,8.630632,8.630632,8.630632,8.630632,4.809163,0
2000-09-01,8.569854,8.569854,8.569854,8.569854,4.775295,2400
2000-09-05,8.569854,8.569854,8.387516,8.448296,4.707561,8100
2000-09-06,8.387516,8.569854,8.387516,8.569854,4.775295,2100
2000-09-07,8.448296,8.509074,8.448296,8.448296,4.707561,2400
2000-09-08,8.448296,8.448296,8.448296,8.448296,4.707561,800
2000-09-11,8.509074,8.752191,8.509074,8.630632,4.809163,15000
2000-09-12,8.752191,8.995307,8.752191,8.873749,4.944632,8700
2000-09-13,8.752191,8.752191,8.691412,8.691412,4.843030,2900
2000-09-14,8.630632,8.752191,8.630632,8.691412,4.843030,3200
2000-09-15,8.752191,8.752191,8.691412,8.691412,4.843030,6200
2000-09-18,8.691412,8.752191,8.630632,8.752191,4.876898,20700
2000-09-19,8.995307,9.116865,8.934528,8.995307,5.012367,14700
2000-09-20,8.873749,8.873749,8.873749,8.873749,4.944632,4100
2000-09-21,8.995307,9.056087,8.995307,8.995307,5.012367,9600
2000-09-22,9.056087,9.056087,8.873749,8.934528,4.978499,22000
2000-09-25,8.934528,8.934528,8.691412,8.691412,4.843030,5200
2000-09-26,8.752191,8.752191,8.630632,8.630632,4.809163,2500
2000-09-27,8.752191,8.812970,8.752191,8.812970,4.910764,10100
2000-09-28,8.752191,8.934528,8.691412,8.934528,4.978499,18900
2000-09-29,8.812970,8.812970,8.812970,8.812970,4.910764,800
2000-10-02,8.812970,8.873749,8.812970,8.873749,4.944632,2500
2000-10-03,8.873749,8.873749,8.873749,8.873749,4.944632,14600
2000-10-04,8.873749,8.934528,8.873749,8.934528,4.978499,3400
2000-10-05,8.934528,8.934528,8.934528,8.934528,4.978499,0
2000-10-06,8.934528,8.934528,8.873749,8.873749,4.944632,3200
2000-10-09,8.873749,8.873749,8.812970,8.812970,4.910764,5400
2000-10-10,8.812970,8.873749,8.812970,8.812970,4.910764,1600
2000-10-11,8.812970,8.812970,8.752191,8.752191,4.876898,7100
2000-10-12,8.752191,8.812970,8.752191,8.812970,4.910764,1100
2000-10-13,8.812970,8.873749,8.752191,8.812970,4.910764,4600
2000-10-16,8.873749,8.873749,8.752191,8.752191,4.876898,7200
2000-10-17,8.752191,8.752191,8.691412,8.752191,4.876898,4500
2000-10-18,8.812970,8.812970,8.630632,8.630632,4.809163,1300
2000-10-19,8.630632,8.630632,8.448296,8.448296,4.707561,16700
2000-10-20,8.509074,8.752191,8.387516,8.752191,4.876898,57200
2000-10-23,8.812970,8.812970,8.509074,8.509074,4.741427,18500
2000-10-24,8.509074,8.812970,8.509074,8.752191,4.876898,6200
2000-10-25,8.752191,8.934528,8.691412,8.752191,4.876898,23600
2000-10-26,8.752191,8.812970,8.752191,8.812970,4.910764,7500
2000-10-27,8.752191,8.873749,8.752191,8.873749,4.944632,4300
2000-10-30,8.812970,8.934528,8.752191,8.934528,4.978499,5600
2000-10-31,8.934528,8.934528,8.752191,8.752191,4.876898,1600
2000-11-01,8.752191,8.752191,8.752191,8.752191,4.876898,1800
2000-11-02,8.812970,8.934528,8.812970,8.934528,4.978499,4000
2000-11-03,8.752191,8.812970,8.752191,8.812970,4.910764,200
2000-11-06,8.873749,8.873749,8.812970,8.812970,4.910764,2400
2000-11-07,8.873749,8.873749,8.812970,8.812970,4.910764,700
2000-11-08,8.752191,8.873749,8.752191,8.752191,4.876898,3300
2000-11-09,8.812970,8.812970,8.752191,8.752191,4.876898,4800
2000-11-10,8.812970,8.812970,8.752191,8.752191,4.876898,400
2000-11-13,8.752191,8.812970,8.752191,8.812970,4.910764,4300
2000-11-14,8.752191,8.812970,8.752191,8.752191,4.876898,4900
2000-11-15,8.752191,8.752191,8.752191,8.752191,4.876898,3700
2000-11-16,8.752191,8.752191,8.752191,8.752191,4.876898,2100
2000-11-17,8.812970,8.873749,8.812970,8.873749,4.944632,1200
2000-11-20,8.752191,8.752191,8.752191,8.752191,4.876898,3500
2000-11-21,8.752191,8.752191,8.752191,8.752191,4.876898,5000
2000-11-22,8.752191,8.752191,8.630632,8.630632,4.809163,7400
2000-11-24,8.630632,8.691412,8.630632,8.691412,4.843030,4300
2000-11-27,8.752191,8.752191,8.630632,8.691412,4.843030,14500
2000-11-28,8.691412,8.691412,8.509074,8.569854,4.775295,12100
2000-11-29,8.569854,8.630632,8.569854,8.630632,4.809163,3000
2000-11-30,8.569854,8.691412,8.569854,8.569854,4.775295,4100
2000-12-01,8.569854,8.569854,8.509074,8.509074,4.741427,4500
2000-12-04,8.509074,8.569854,8.509074,8.569854,4.775295,4200
2000-12-05,8.569854,8.691412,8.569854,8.569854,4.775295,8100
2000-12-06,8.569854,8.630632,8.569854,8.630632,4.809163,2400
2000-12-07,8.630632,8.691412,8.630632,8.630632,4.809163,1200
2000-12-08,8.630632,8.630632,8.569854,8.569854,4.775295,3800
2000-12-11,8.569854,8.569854,8.569854,8.569854,4.775295,6000
2000-12-12,8.569854,8.691412,8.509074,8.569854,4.775295,6200
2000-12-13,8.509074,8.569854,8.509074,8.569854,4.775295,2900
2000-12-14,8.569854,8.752191,8.569854,8.691412,4.843030,73300
2000-12-15,8.569854,8.691412,8.569854,8.691412,4.843030,4400
2000-12-18,8.752191,8.752191,8.569854,8.752191,4.876898,6400
2000-12-19,8.630632,8.630632,8.509074,8.630632,4.809163,5100
2000-12-20,8.752191,8.873749,8.630632,8.812970,4.910764,13200
2000-12-21,8.812970,8.812970,8.630632,8.691412,4.843030,10000
2000-12-22,8.630632,8.752191,8.509074,8.691412,4.843030,2600
2000-12-26,8.569854,8.691412,8.569854,8.630632,4.809163,2300
2000-12-27,8.630632,8.630632,8.569854,8.630632,4.809163,6000
2000-12-28,8.569854,8.691412,8.569854,8.691412,4.843030,1200
2000-12-29,8.630632,8.752191,8.630632,8.691412,4.843030,29600
2001-01-02,8.752191,8.812970,8.691412,8.691412,4.843030,7700
2001-01-03,8.812970,8.873749,8.812970,8.873749,4.944632,2800
2001-01-04,8.812970,8.812970,8.812970,8.812970,4.910764,1400
2001-01-05,8.812970,8.812970,8.812970,8.812970,4.910764,5700
2001-01-08,8.812970,8.812970,8.812970,8.812970,4.910764,600
2001-01-09,8.812970,8.934528,8.812970,8.934528,4.978499,1300
2001-01-10,8.873749,8.934528,8.873749,8.934528,4.978499,1500
2001-01-11,8.873749,8.995307,8.873749,8.995307,5.012367,1200
2001-01-12,8.995307,8.995307,8.995307,8.995307,5.012367,0
2001-01-16,8.995307,8.995307,8.995307,8.995307,5.012367,1200
2001-01-17,8.995307,9.238423,8.995307,9.238423,5.147834,8700
2001-01-18,9.238423,9.542319,9.238423,9.481540,5.283307,10200
2001-01-19,9.542319,9.846214,9.542319,9.846214,5.486510,11500
2001-01-22,9.846214,9.967772,9.603098,9.846214,5.486510,15300
2001-01-23,9.967772,10.028552,9.967772,9.967772,5.554243,2700
2001-01-24,9.846214,9.846214,9.724656,9.724656,5.418775,2500
2001-01-25,9.724656,9.846214,9.724656,9.785436,5.452642,2000
2001-01-26,9.663877,9.724656,9.663877,9.724656,5.418775,5700
2001-01-29,9.724656,9.909425,9.724656,9.909425,5.521732,4000
2001-01-30,9.909425,9.909425,9.909425,9.909425,5.521732,0
2001-01-31,9.792728,9.792728,9.724656,9.724656,5.418775,2100
2001-02-01,9.676033,9.763555,9.676033,9.734381,5.424195,1300
2001-02-02,9.724656,9.744105,9.724656,9.744105,5.429614,1900
2001-02-05,9.841352,9.919149,9.724656,9.724656,5.418775,5700
2001-02-06,9.724656,9.724656,9.724656,9.724656,5.418775,600
2001-02-07,9.724656,9.724656,9.578787,9.578787,5.337492,600
2001-02-08,9.530163,9.724656,9.530163,9.724656,5.418775,2000
2001-02-09,9.724656,9.744105,9.705207,9.714931,5.413355,8400
2001-02-12,9.734381,9.744105,9.734381,9.734381,5.424195,1700
2001-02-13,9.734381,9.734381,9.734381,9.734381,5.424195,0
2001-02-14,9.676033,9.773279,9.676033,9.773279,5.445868,700
2001-02-15,9.627410,9.627410,9.578787,9.627410,5.364587,8400
2001-02-16,9.530163,9.724656,9.530163,9.724656,5.418775,1200
2001-02-20,9.724656,9.724656,9.724656,9.724656,5.418775,1300
2001-02-21,9.724656,9.734381,9.578787,9.637135,5.370006,8700
2001-02-22,9.627410,9.744105,9.627410,9.676033,5.391680,5400
2001-02-23,9.773279,9.773279,9.676033,9.705207,5.407936,1000
2001-02-26,9.627410,9.627410,9.578787,9.578787,5.337492,500
2001-02-27,9.530163,9.676033,9.530163,9.676033,5.391680,4500
2001-02-28,9.627410,9.627410,9.481540,9.578787,5.337492,4800
2001-03-01,9.607961,9.607961,9.607961,9.607961,5.353750,1500
2001-03-02,9.598236,9.598236,9.598236,9.598236,5.348330,100
2001-03-05,9.627410,9.627410,9.462090,9.462090,5.272468,8600
2001-03-06,9.432917,9.481540,9.432917,9.432917,5.256213,4000
2001-03-07,9.432917,9.627410,9.384294,9.384294,5.229119,10900
2001-03-08,9.384294,9.403743,9.335670,9.335670,5.202025,2600
2001-03-09,9.423192,9.530163,9.423192,9.530163,5.310400,3200
2001-03-12,9.530163,9.530163,9.189800,9.209249,5.131581,29700
2001-03-13,9.296771,9.452366,9.092554,9.092554,5.066556,10100
2001-03-14,8.995307,9.141177,8.898061,9.043930,5.039461,11900
2001-03-15,9.092554,9.092554,9.092554,9.092554,5.066556,100
2001-03-16,9.043930,9.043930,9.043930,9.043930,5.039461,900
2001-03-19,8.995307,8.995307,8.995307,8.995307,5.012367,400
2001-03-20,8.946684,9.053655,8.946684,8.995307,5.012367,11600
2001-03-21,8.946684,8.946684,8.946684,8.946684,4.985274,1000
2001-03-22,8.898061,8.898061,8.703568,8.888336,4.952760,11100
2001-03-23,8.927235,8.995307,8.927235,8.995307,5.012367,2500
2001-03-26,8.995307,9.141177,8.995307,9.141177,5.093648,3000
2001-03-27,9.043930,9.043930,9.024481,9.024481,5.028624,1700
2001-03-28,9.024481,9.063379,9.014756,9.043930,5.039461,3200
2001-03-29,9.043930,9.092554,9.043930,9.092554,5.066556,1900
2001-03-30,9.043930,9.092554,9.043930,9.092554,5.066556,1300
2001-04-02,9.092554,9.238423,9.092554,9.160626,5.104486,2300
2001-04-03,9.014756,9.092554,8.995307,9.014756,5.023203,8100
2001-04-04,9.014756,9.014756,9.005032,9.005032,5.017785,2800
2001-04-05,8.995307,9.189800,8.995307,9.189800,5.120743,5600
2001-04-06,9.141177,9.141177,9.141177,9.141177,5.093648,700
2001-04-09,9.141177,9.141177,9.092554,9.141177,5.093648,1200
2001-04-10,9.209249,9.209249,8.995307,9.053655,5.044878,4700
2001-04-11,9.043930,9.043930,8.946684,8.946684,4.985274,68600
2001-04-12,8.927235,9.043930,8.927235,9.043930,5.039461,4400
2001-04-16,8.946684,8.995307,8.946684,8.995307,5.012367,1400
2001-04-17,8.995307,8.995307,8.868887,8.868887,4.941923,6400
2001-04-18,8.849437,8.849437,8.849437,8.849437,4.931085,1600
2001-04-19,8.849437,8.956409,8.849437,8.956409,4.990691,3300
2001-04-20,9.053655,9.053655,8.800814,8.820263,4.914828,5300
2001-04-23,8.820263,8.820263,8.820263,8.820263,4.914828,4000
2001-04-24,8.810538,9.005032,8.800814,9.005032,5.017785,10400
2001-04-25,8.946684,8.985582,8.898061,8.985582,5.006948,11000
2001-04-26,8.995307,8.995307,8.995307,8.995307,5.012367,2800
2001-04-27,8.946684,9.063379,8.946684,9.043930,5.039461,1100
2001-04-30,8.995307,9.043930,8.849437,8.946684,4.985274,2800
2001-05-01,8.898061,8.907785,8.810538,8.907785,4.963597,3900
2001-05-02,8.907785,8.907785,8.791089,8.800814,4.903991,7400
2001-05-03,8.820263,8.898061,8.820263,8.898061,4.958179,8200
2001-05-04,8.849437,8.849437,8.791089,8.849437,4.931085,16400
2001-05-07,8.849437,8.927235,8.791089,8.927235,4.974434,35100
2001-05-08,8.946684,8.995307,8.849437,8.995307,5.012367,29500
2001-05-09,9.073104,9.248148,9.073104,9.238423,5.147834,6700
2001-05-10,9.238423,9.355120,8.995307,9.043930,5.039461,23600
2001-05-11,9.238423,9.238423,8.995307,9.005032,5.017785,5500
2001-05-14,8.956409,8.966133,8.956409,8.966133,4.996111,1900
2001-05-15,9.530163,9.578787,9.432917,9.481540,5.283307,31100
2001-05-16,9.471815,9.724656,9.238423,9.724656,5.418775,10500
2001-05-17,9.724656,9.773279,9.481540,9.578787,5.337492,5000
2001-05-18,9.530163,9.530163,9.432917,9.510714,5.299562,1000
2001-05-21,9.384294,9.384294,9.141177,9.277322,5.169510,4900
2001-05-22,9.530163,9.530163,9.481540,9.481540,5.283307,1100
2001-05-23,9.530163,9.773279,9.530163,9.753830,5.435029,14400
2001-05-24,9.841352,9.919149,9.676033,9.870526,5.500058,8800
2001-05-25,9.724656,9.802454,9.724656,9.802454,5.462127,4100
2001-05-29,10.016396,10.094193,9.821903,10.094193,5.624689,16900
2001-05-30,9.967772,9.967772,9.821903,9.870526,5.500058,3000
2001-05-31,10.016396,10.162266,10.016396,10.162266,5.662620,6500
2001-06-01,10.152541,10.308136,10.152541,10.220613,5.695132,6200
2001-06-04,10.347034,10.454005,10.347034,10.405382,5.798088,10000
2001-06-05,10.356759,10.356759,10.317861,10.337310,5.760160,3600
2001-06-06,10.308136,10.308136,10.113643,10.162266,5.662620,3400
2001-06-07,10.065020,10.065020,9.821903,9.821903,5.472963,7300
2001-06-08,9.821903,9.821903,9.821903,9.821903,5.472963,0
2001-06-11,9.627410,10.065020,9.627410,9.967772,5.554243,14700
2001-06-12,10.210889,10.308136,10.016396,10.210889,5.689713,2400
2001-06-13,10.210889,10.210889,10.113643,10.201164,5.684295,1600
2001-06-14,10.162266,10.162266,9.919149,9.919149,5.527151,400
2001-06-15,10.113643,10.113643,10.113643,10.113643,5.635525,3100
2001-06-18,10.016396,10.016396,10.016396,10.016396,5.581337,200
2001-06-19,9.919149,9.967772,9.919149,9.967772,5.554243,6900
2001-06-20,9.919149,9.967772,9.870526,9.967772,5.554243,2500
2001-06-21,9.919149,9.919149,9.821903,9.821903,5.472963,9200
2001-06-22,9.821903,9.821903,9.821903,9.821903,5.472963,7200
2001-06-25,9.753830,9.821903,9.724656,9.724656,5.418775,12900
2001-06-26,9.724656,9.831628,9.724656,9.821903,5.472963,8500
2001-06-27,9.676033,9.676033,9.676033,9.676033,5.391680,800
2001-06-28,9.617685,9.676033,9.617685,9.676033,5.391680,3400
2001-06-29,9.627410,9.724656,9.491264,9.530163,5.310400,14500
2001-07-02,9.578787,9.627410,9.530163,9.627410,5.364587,36500
2001-07-03,9.578787,9.578787,9.578787,9.578787,5.337492,10300
2001-07-05,9.530163,9.569062,9.530163,9.559338,5.326656,1200
2001-07-06,9.559338,9.559338,9.559338,9.559338,5.326656,0
2001-07-09,9.530163,9.569062,9.491264,9.491264,5.288725,2100
2001-07-10,9.491264,9.559338,9.452366,9.559338,5.326656,1800
2001-07-11,9.578787,9.724656,9.578787,9.646859,5.375425,5800
2001-07-12,9.578787,9.578787,9.530163,9.530163,5.310400,26500
2001-07-13,9.432917,9.491264,9.384294,9.491264,5.288725,8400
2001-07-16,9.481540,9.481540,9.481540,9.481540,5.283307,200
2001-07-17,9.481540,9.578787,9.481540,9.481540,5.283307,1600
2001-07-18,9.481540,9.481540,9.481540,9.481540,5.283307,400
2001-07-19,9.481540,9.481540,9.481540,9.481540,5.283307,3400
2001-07-20,9.481540,9.578787,9.481540,9.578787,5.337492,10000
2001-07-23,9.530163,9.676033,9.530163,9.559338,5.326656,7000
2001-07-24,9.481540,9.481540,9.355120,9.432917,5.256213,20800
2001-07-25,9.384294,9.384294,9.238423,9.384294,5.229119,27100
2001-07-26,9.384294,9.394018,9.384294,9.384294,5.229119,5400
2001-07-27,9.277322,9.277322,9.277322,9.277322,5.169510,600
2001-07-30,9.277322,9.277322,9.277322,9.277322,5.169510,0
2001-07-31,9.277322,9.471815,9.277322,9.471815,5.277886,7300
2001-08-01,9.325946,9.384294,9.316220,9.384294,5.229119,2600
